# These are calculated in BinaryResidenceTime_AGN_Disk-ChangeGas.ipynb
# using m1=0.5 and m2=0.3Msun
# GW_frequency roughly in the LISA range, from 10^-4 to 1 Hz
# the gw_fdot assumes pure GW-driven inspiral (Peters 1964)
# the drag_fdot assumes no-feedback and the drag is calculated using a
# temperature of 900000 K and density 1e-06 g cm^-3
# for the RSG envelope as representative
#
# GW_frequency	gw_fdot	drag_fdot
#
1.030000000000000013e-02 4.846535042275233576e-15 1.960899393090787325e-11
1.039999999999999952e-02 5.021310884725687206e-15 1.973570849602507289e-11
1.050000000000000065e-02 5.200626083896906783e-15 1.986201756760221241e-11
1.060000000000000005e-02 5.384553618053946056e-15 1.998792628675496948e-11
1.069999999999999944e-02 5.573166930297064070e-15 2.011343968160276061e-11
1.080000000000000057e-02 5.766539927095296641e-15 2.023856267078361250e-11
1.089999999999999997e-02 5.964746976838339656e-15 2.036330006682816390e-11
1.099999999999999936e-02 6.167862908406425509e-15 2.048765657939977086e-11
1.110000000000000049e-02 6.375963009757690154e-15 2.061163681840713241e-11
1.119999999999999989e-02 6.589123026532738118e-15 2.073524529699557605e-11
1.129999999999999928e-02 6.807419160676037071e-15 2.085848643442278339e-11
1.140000000000000041e-02 7.030928069073756203e-15 2.098136455882440071e-11
1.149999999999999981e-02 7.259726862207708404e-15 2.110388390987464927e-11
1.159999999999999920e-02 7.493893102825137512e-15 2.122604864134683053e-11
1.170000000000000033e-02 7.733504804623924626e-15 2.134786282357832118e-11
1.179999999999999973e-02 7.978640430952957913e-15 2.146933044584438760e-11
1.190000000000000085e-02 8.229378893527391365e-15 2.159045541864494610e-11
1.200000000000000025e-02 8.485799551158405200e-15 2.171124157590815585e-11
1.209999999999999964e-02 8.747982208497309319e-15 2.183169267711456382e-11
1.220000000000000077e-02 9.016007114793581206e-15 2.195181240934526857e-11
1.230000000000000017e-02 9.289954962666637904e-15 2.207160438925740528e-11
1.239999999999999956e-02 9.569906886891118009e-15 2.219107216499017666e-11
1.250000000000000069e-02 9.855944463195304522e-15 2.231021921800433462e-11
1.260000000000000009e-02 1.014814970707252445e-14 2.242904896485793351e-11
1.269999999999999948e-02 1.044660507260529485e-14 2.254756475892118533e-11
1.280000000000000061e-02 1.075139345130189968e-14 2.266576989203277911e-11
1.290000000000000001e-02 1.106259817094522248e-14 2.278366759610026530e-11
1.299999999999999940e-02 1.138030299445363909e-14 2.290126104464670589e-11
1.310000000000000053e-02 1.170459211875367072e-14 2.301855335430586143e-11
1.319999999999999993e-02 1.203555017366423807e-14 2.313554758626796065e-11
1.329999999999999932e-02 1.237326222079233487e-14 2.325224674767808801e-11
1.340000000000000045e-02 1.271781375243984973e-14 2.336865379298901177e-11
1.349999999999999985e-02 1.306929069052136891e-14 2.348477162527040732e-11
1.359999999999999924e-02 1.342777938549282424e-14 2.360060309747600740e-11
1.370000000000000037e-02 1.379336661529070092e-14 2.371615101367049515e-11
1.379999999999999977e-02 1.416613958428166597e-14 2.383141813021760688e-11
1.389999999999999916e-02 1.454618592222250571e-14 2.394640715693097616e-11
1.400000000000000029e-02 1.493359368323007527e-14 2.406112075818914097e-11
1.409999999999999969e-02 1.532845134476117057e-14 2.417556155401606458e-11
1.420000000000000082e-02 1.573084780660215837e-14 2.428973212112854003e-11
1.430000000000000021e-02 1.614087238986814376e-14 2.440363499395157372e-11
1.439999999999999961e-02 1.655861483601162122e-14 2.451727266560315042e-11
1.450000000000000074e-02 1.698416530584033023e-14 2.463064758884928757e-11
1.460000000000000013e-02 1.741761437854422685e-14 2.474376217703063593e-11
1.469999999999999953e-02 1.785905305073148627e-14 2.485661880496164749e-11
1.480000000000000066e-02 1.830857273547328373e-14 2.496921980980315088e-11
1.490000000000000005e-02 1.876626526135722139e-14 2.508156749190952969e-11
1.499999999999999944e-02 1.923222287154940114e-14 2.519366411565120175e-11
1.510000000000000057e-02 1.970653822286483087e-14 2.530551191021343002e-11
1.519999999999999997e-02 2.018930438484611386e-14 2.541711307037215983e-11
1.529999999999999936e-02 2.068061483885035486e-14 2.552846975724784541e-11
1.540000000000000049e-02 2.118056347714403375e-14 2.563958409903787306e-11
1.549999999999999989e-02 2.168924460200578352e-14 2.575045819172844054e-11
1.559999999999999928e-02 2.220675292483701587e-14 2.586109409978655182e-11
1.569999999999999868e-02 2.273318356528013565e-14 2.597149385683279604e-11
1.580000000000000154e-02 2.326863205034438199e-14 2.608165946629558271e-11
1.590000000000000094e-02 2.381319431353899956e-14 2.619159290204743755e-11
1.600000000000000033e-02 2.436696669401388819e-14 2.630129610902401783e-11
1.609999999999999973e-02 2.493004593570739330e-14 2.641077100382632903e-11
1.619999999999999912e-02 2.550252918650116446e-14 2.652001947530678871e-11
1.629999999999999852e-02 2.608451399738213904e-14 2.662904338513957079e-11
1.640000000000000138e-02 2.667609832161135099e-14 2.673784456837591192e-11
1.650000000000000078e-02 2.727738051389954596e-14 2.684642483398461587e-11
1.660000000000000017e-02 2.788845932958965634e-14 2.695478596537850875e-11
1.669999999999999957e-02 2.850943392384568820e-14 2.706292972092706477e-11
1.679999999999999896e-02 2.914040385084827560e-14 2.717085783445582304e-11
1.689999999999999836e-02 2.978146906299664051e-14 2.727857201573288286e-11
1.700000000000000122e-02 3.043272991011688889e-14 2.738607395094294925e-11
1.710000000000000062e-02 3.109428713867650396e-14 2.749336530314929401e-11
1.720000000000000001e-02 3.176624189100519782e-14 2.760044771274408117e-11
1.729999999999999941e-02 3.244869570452163206e-14 2.770732279788726068e-11
1.739999999999999880e-02 3.314175051096627266e-14 2.781399215493457294e-11
1.750000000000000167e-02 3.384550863564017074e-14 2.792045735885483562e-11
1.760000000000000106e-02 3.456007279664944210e-14 2.802671996363694555e-11
1.770000000000000046e-02 3.528554610415578625e-14 2.813278150268686728e-11
1.779999999999999985e-02 3.602203205963240122e-14 2.823864348921486670e-11
1.789999999999999925e-02 3.676963455512574231e-14 2.834430741661341625e-11
1.799999999999999864e-02 3.752845787252266399e-14 2.844977475882584605e-11
1.810000000000000150e-02 3.829860668282314694e-14 2.855504697070623858e-11
1.820000000000000090e-02 3.908018604541825684e-14 2.866012548837060557e-11
1.830000000000000029e-02 3.987330140737370083e-14 2.876501172953983520e-11
1.839999999999999969e-02 4.067805860271840129e-14 2.886970709387440942e-11
1.849999999999999908e-02 4.149456385173834535e-14 2.897421296330132120e-11
1.859999999999999848e-02 4.232292376027557786e-14 2.907853070233329848e-11
1.870000000000000134e-02 4.316324531903227463e-14 2.918266165838061886e-11
1.880000000000000074e-02 4.401563590287965608e-14 2.928660716205570276e-11
1.890000000000000013e-02 4.488020327017212635e-14 2.939036852747069162e-11
1.899999999999999953e-02 4.575705556206602560e-14 2.949394705252820834e-11
1.909999999999999892e-02 4.664630130184331753e-14 2.959734401920547125e-11
1.919999999999999832e-02 4.754804939423999101e-14 2.970056069383201348e-11
1.930000000000000118e-02 4.846240912477920128e-14 2.980359832736108224e-11
1.940000000000000058e-02 4.938949015910892341e-14 2.990645815563501517e-11
1.949999999999999997e-02 5.032940254234443985e-14 3.000914139964464545e-11
1.959999999999999937e-02 5.128225669841513209e-14 3.011164926578294254e-11
1.969999999999999876e-02 5.224816342941579086e-14 3.021398294609309526e-11
1.980000000000000163e-02 5.322723391496241966e-14 3.031614361851108251e-11
1.990000000000000102e-02 5.421957971155226036e-14 3.041813244710303534e-11
2.000000000000000042e-02 5.522531275192840040e-14 3.051995058229728048e-11
2.009999999999999981e-02 5.624454534444835594e-14 3.062159916111152425e-11
2.019999999999999921e-02 5.727739017245703471e-14 3.072307930737505387e-11
2.029999999999999860e-02 5.832396029366382618e-14 3.082439213194617619e-11
2.040000000000000147e-02 5.938436913952380646e-14 3.092553873292503568e-11
2.050000000000000086e-02 6.045873051462295692e-14 3.102652019586193475e-11
2.060000000000000026e-02 6.154715859606758584e-14 3.112733759396120141e-11
2.069999999999999965e-02 6.264976793287753657e-14 3.122799198828083067e-11
2.079999999999999905e-02 6.376667344538339688e-14 3.132848442792792527e-11
2.089999999999999844e-02 6.489799042462767145e-14 3.142881595025003942e-11
2.100000000000000130e-02 6.604383453176963997e-14 3.152898758102261273e-11
2.110000000000000070e-02 6.720432179749411538e-14 3.162900033463247503e-11
2.120000000000000009e-02 6.837956862142405169e-14 3.172885521425766129e-11
2.129999999999999949e-02 6.956969177153669859e-14 3.182855321204351056e-11
2.139999999999999888e-02 7.077480838358351729e-14 3.192809530927514607e-11
2.149999999999999828e-02 7.199503596051375673e-14 3.202748247654657549e-11
2.160000000000000114e-02 7.323049237190156385e-14 3.212671567392623695e-11
2.170000000000000054e-02 7.448129585337662793e-14 3.222579585111939135e-11
2.179999999999999993e-02 7.574756500605853583e-14 3.232472394762713495e-11
2.189999999999999933e-02 7.702941879599439613e-14 3.242350089290231641e-11
2.199999999999999872e-02 7.832697655359997228e-14 3.252212760650239723e-11
2.210000000000000159e-02 7.964035797310431184e-14 3.262060499823922956e-11
2.220000000000000098e-02 8.096968311199746814e-14 3.271893396832595188e-11
2.230000000000000038e-02 8.231507239048205893e-14 3.281711540752102823e-11
2.239999999999999977e-02 8.367664659092763971e-14 3.291515019726943123e-11
2.249999999999999917e-02 8.505452685732852273e-14 3.301303920984118827e-11
2.259999999999999856e-02 8.644883469476495353e-14 3.311078330846714261e-11
2.270000000000000143e-02 8.785969196886729126e-14 3.320838334747223927e-11
2.280000000000000082e-02 8.928722090528336989e-14 3.330584017240615494e-11
2.290000000000000022e-02 9.073154408914917880e-14 3.340315462017153688e-11
2.299999999999999961e-02 9.219278446456247169e-14 3.350032751914977307e-11
2.309999999999999901e-02 9.367106533405954355e-14 3.359735968932438436e-11
2.319999999999999840e-02 9.516651035809484751e-14 3.369425194240212237e-11
2.330000000000000127e-02 9.667924355452399431e-14 3.379100508193183150e-11
2.340000000000000066e-02 9.820938929808915001e-14 3.388761990342103614e-11
2.350000000000000006e-02 9.975707231990815694e-14 3.398409719445044058e-11
2.359999999999999945e-02 1.013224177069658637e-13 3.408043773478627692e-11
2.369999999999999885e-02 1.029055509016087364e-13 3.417664229649057213e-11
2.380000000000000171e-02 1.045065977010422097e-13 3.427271164402950225e-11
2.390000000000000110e-02 1.061256842568307123e-13 3.436864653437962047e-11
2.400000000000000050e-02 1.077629370744010008e-13 3.446444771713231455e-11
2.409999999999999989e-02 1.094184830125476887e-13 3.456011593459625439e-11
2.419999999999999929e-02 1.110924492829417671e-13 3.465565192189809488e-11
2.429999999999999868e-02 1.127849634496419907e-13 3.475105640708129158e-11
2.440000000000000155e-02 1.144961534286088007e-13 3.484633011120325573e-11
2.450000000000000094e-02 1.162261474872206331e-13 3.494147374843064157e-11
2.460000000000000034e-02 1.179750742437937231e-13 3.503648802613312794e-11
2.469999999999999973e-02 1.197430626671035130e-13 3.513137364497540978e-11
2.479999999999999913e-02 1.215302420759094040e-13 3.522613129900763228e-11
2.489999999999999852e-02 1.233367421384816172e-13 3.532076167575422877e-11
2.500000000000000139e-02 1.251626928721310064e-13 3.541526545630121412e-11
2.510000000000000078e-02 1.270082246427407654e-13 3.550964331538201765e-11
2.520000000000000018e-02 1.288734681643015682e-13 3.560389592146173923e-11
2.529999999999999957e-02 1.307585544984483495e-13 3.569802393682004183e-11
2.539999999999999897e-02 1.326636150539997619e-13 3.579202801763259004e-11
2.549999999999999836e-02 1.345887815865004339e-13 3.588590881405107980e-11
2.560000000000000123e-02 1.365341861977651731e-13 3.597966697028197563e-11
2.570000000000000062e-02 1.384999613354255161e-13 3.607330312466381971e-11
2.580000000000000002e-02 1.404862397924794084e-13 3.616681790974333900e-11
2.589999999999999941e-02 1.424931547068421224e-13 3.626021195235019517e-11
2.599999999999999881e-02 1.445208395609004558e-13 3.635348587367052614e-11
2.610000000000000167e-02 1.465694281810685209e-13 3.644664028931927274e-11
2.620000000000000107e-02 1.486390547373461847e-13 3.653967580941125798e-11
2.630000000000000046e-02 1.507298537428798564e-13 3.663259303863110330e-11
2.639999999999999986e-02 1.528419600535252434e-13 3.672539257630210422e-11
2.649999999999999925e-02 1.549755088674123803e-13 3.681807501645374250e-11
2.659999999999999865e-02 1.571306357245130551e-13 3.691064094788833883e-11
2.670000000000000151e-02 1.593074765062101544e-13 3.700309095424647763e-11
2.680000000000000090e-02 1.615061674348692045e-13 3.709542561407141727e-11
2.690000000000000030e-02 1.637268450734124625e-13 3.718764550087242756e-11
2.699999999999999969e-02 1.659696463248945466e-13 3.727975118318716433e-11
2.709999999999999909e-02 1.682347084320804401e-13 3.737174322464299714e-11
2.719999999999999848e-02 1.705221689770256910e-13 3.746362218401735466e-11
2.730000000000000135e-02 1.728321658806586059e-13 3.755538861529715243e-11
2.740000000000000074e-02 1.751648374023640094e-13 3.764704306773722544e-11
2.750000000000000014e-02 1.775203221395701585e-13 3.773858608591786240e-11
2.759999999999999953e-02 1.798987590273365404e-13 3.783001820980144823e-11
2.769999999999999893e-02 1.823002873379441958e-13 3.792133997478820828e-11
2.779999999999999832e-02 1.847250466804881354e-13 3.801255191177104781e-11
2.790000000000000119e-02 1.871731770004712985e-13 3.810365454718959017e-11
2.800000000000000058e-02 1.896448185794006302e-13 3.819464840308331665e-11
2.809999999999999998e-02 1.921401120343856590e-13 3.828553399714396974e-11
2.819999999999999937e-02 1.946591983177379064e-13 3.837631184276705794e-11
2.829999999999999877e-02 1.972022187165732006e-13 3.846698244910261762e-11
2.840000000000000163e-02 1.997693148524152514e-13 3.855754632110519921e-11
2.850000000000000103e-02 2.023606286808011189e-13 3.864800395958307800e-11
2.860000000000000042e-02 2.049763024908892065e-13 3.873835586124670240e-11
2.869999999999999982e-02 2.076164789050682888e-13 3.882860251875644418e-11
2.879999999999999921e-02 2.102813008785686344e-13 3.891874442076962503e-11
2.889999999999999861e-02 2.129709116990750734e-13 3.900878205198679340e-11
2.900000000000000147e-02 2.156854549863418561e-13 3.909871589319734872e-11
2.910000000000000087e-02 2.184250746918088249e-13 3.918854642132447406e-11
2.920000000000000026e-02 2.211899150982203125e-13 3.927827410946938387e-11
2.929999999999999966e-02 2.239801208192446208e-13 3.936789942695495128e-11
2.939999999999999905e-02 2.267958367990963014e-13 3.945742283936864395e-11
2.949999999999999845e-02 2.296372083121593706e-13 3.954684480860489121e-11
2.960000000000000131e-02 2.325043809626126697e-13 3.963616579290672746e-11
2.970000000000000070e-02 2.353975006840565131e-13 3.972538624690694438e-11
2.980000000000000010e-02 2.383167137391418101e-13 3.981450662166857756e-11
2.989999999999999949e-02 2.412621667192000194e-13 3.990352736472477920e-11
2.999999999999999889e-02 2.442340065438750480e-13 3.999244892011819963e-11
3.009999999999999828e-02 2.472323804607570176e-13 4.008127172843969679e-11
3.020000000000000115e-02 2.502574360450172935e-13 4.016999622686659336e-11
3.030000000000000054e-02 2.533093211990452805e-13 4.025862284920030052e-11
3.039999999999999994e-02 2.563881841520871873e-13 4.034715202590343769e-11
3.049999999999999933e-02 2.594941734598857004e-13 4.043558418413643528e-11
3.059999999999999873e-02 2.626274380043216270e-13 4.052391974779360105e-11
3.070000000000000159e-02 2.657881269930574551e-13 4.061215913753865009e-11
3.080000000000000099e-02 2.689763899591812693e-13 4.070030277083984066e-11
3.090000000000000038e-02 2.721923767608539962e-13 4.078835106200443781e-11
3.099999999999999978e-02 2.754362375809565509e-13 4.087630442221286697e-11
3.109999999999999917e-02 2.787081229267394059e-13 4.096416325955229228e-11
3.119999999999999857e-02 2.820081836294732705e-13 4.105192797904976843e-11
3.130000000000000143e-02 2.853365708441019420e-13 4.113959898270488199e-11
3.139999999999999736e-02 2.886934360488949541e-13 4.122717666952201147e-11
3.150000000000000022e-02 2.920789310451046182e-13 4.131466143554209621e-11
3.160000000000000309e-02 2.954932079566210453e-13 4.140205367387395291e-11
3.169999999999999901e-02 2.989364192296313574e-13 4.148935377472524323e-11
3.180000000000000188e-02 3.024087176322795567e-13 4.157656212543292436e-11
3.189999999999999780e-02 3.059102562543264440e-13 4.166367911049331833e-11
3.200000000000000067e-02 3.094411885068138293e-13 4.175070511159183236e-11
3.209999999999999659e-02 3.130016681217264699e-13 4.183764050763214280e-11
3.219999999999999946e-02 3.165918491516596133e-13 4.192448567476514002e-11
3.230000000000000232e-02 3.202118859694836613e-13 4.201124098641736274e-11
3.239999999999999825e-02 3.238619332680132781e-13 4.209790681331912860e-11
3.250000000000000111e-02 3.275421460596775579e-13 4.218448352353224476e-11
3.259999999999999704e-02 3.312526796761889808e-13 4.227097148247738236e-11
3.269999999999999990e-02 3.349936897682178722e-13 4.235737105296101809e-11
3.280000000000000276e-02 3.387653323050637825e-13 4.244368259520213014e-11
3.289999999999999869e-02 3.425677635743316118e-13 4.252990646685844176e-11
3.300000000000000155e-02 3.464011401816080386e-13 4.261604302305237413e-11
3.309999999999999748e-02 3.502656190501376952e-13 4.270209261639663718e-11
3.320000000000000034e-02 3.541613574205037361e-13 4.278805559701949097e-11
3.330000000000000321e-02 3.580885128503061341e-13 4.287393231258969677e-11
3.339999999999999913e-02 3.620472432138441163e-13 4.295972310834106757e-11
3.350000000000000200e-02 3.660377067017992066e-13 4.304542832709683755e-11
3.359999999999999792e-02 3.700600618209177115e-13 4.313104830929357280e-11
3.370000000000000079e-02 3.741144673936978021e-13 4.321658339300484937e-11
3.379999999999999671e-02 3.782010825580739687e-13 4.330203391396466631e-11
3.389999999999999958e-02 3.823200667671065260e-13 4.338740020559041939e-11
3.400000000000000244e-02 3.864715797886690975e-13 4.347268259900573899e-11
3.409999999999999837e-02 3.906557817051391296e-13 4.355788142306292738e-11
3.420000000000000123e-02 3.948728329130906274e-13 4.364299700436518922e-11
3.429999999999999716e-02 3.991228941229842141e-13 4.372802966728848074e-11
3.440000000000000002e-02 4.034061263588635017e-13 4.381297973400323616e-11
3.450000000000000289e-02 4.077226909580476752e-13 4.389784752449562883e-11
3.459999999999999881e-02 4.120727495708290747e-13 4.398263335658870955e-11
3.470000000000000168e-02 4.164564641601707777e-13 4.406733754596327997e-11
3.479999999999999760e-02 4.208739970014037271e-13 4.415196040617838470e-11
3.490000000000000047e-02 4.253255106819279991e-13 4.423650224869166771e-11
3.500000000000000333e-02 4.298111681009118998e-13 4.432096338287941851e-11
3.509999999999999926e-02 4.343311324689946974e-13 4.440534411605640513e-11
3.520000000000000212e-02 4.388855673079909698e-13 4.448964475349542915e-11
3.529999999999999805e-02 4.434746364505920741e-13 4.457386559844662879e-11
3.540000000000000091e-02 4.480985040400742812e-13 4.465800695215663325e-11
3.549999999999999684e-02 4.527573345300027188e-13 4.474206911388734880e-11
3.559999999999999970e-02 4.574512926839414751e-13 4.482605238093462849e-11
3.570000000000000256e-02 4.621805435751597129e-13 4.490995704864667045e-11
3.579999999999999849e-02 4.669452525863427828e-13 4.499378341044217710e-11
3.590000000000000135e-02 4.717455854093040932e-13 4.507753175782832047e-11
3.599999999999999728e-02 4.765817080446939007e-13 4.516120238041847490e-11
3.610000000000000014e-02 4.814537868017157744e-13 4.524479556594978814e-11
3.620000000000000301e-02 4.863619882978382139e-13 4.532831160030042939e-11
3.629999999999999893e-02 4.913064794585102048e-13 4.541175076750672096e-11
3.640000000000000180e-02 4.962874275168789960e-13 4.549511334978010195e-11
3.649999999999999772e-02 5.013050000135046454e-13 4.557839962752374292e-11
3.660000000000000059e-02 5.063593647960808264e-13 4.566160987934912833e-11
3.670000000000000345e-02 5.114506900191517971e-13 4.574474438209230930e-11
3.679999999999999938e-02 5.165791441438340148e-13 4.582780341083003364e-11
3.690000000000000224e-02 5.217448959375379514e-13 4.591078723889572726e-11
3.699999999999999817e-02 5.269481144736884968e-13 4.599369613789515887e-11
3.710000000000000103e-02 5.321889691314505102e-13 4.607653037772206598e-11
