mass	MS_duration	core_mass
9.96911	23.9657	2.1438
9.98252	23.9068	2.1477
9.99595	23.8481	2.1516
10.0094	23.7895	2.15551
10.0229	23.7312	2.15943
10.0363	23.673	2.16335
10.0498	23.615	2.16728
10.0634	23.5572	2.17122
10.0769	23.4995	2.17517
10.0904	23.4421	2.17912
10.104	23.3848	2.18308
10.1176	23.3277	2.18704
10.1312	23.2708	2.19102
10.1448	23.2141	2.19499
10.1585	23.1575	2.19898
10.1721	23.1012	2.20297
10.1858	23.045	2.20698
10.1995	22.989	2.21098
10.2132	22.9331	2.215
10.2407	22.822	2.22305
10.2269	22.8775	2.21902
10.2544	22.7667	2.22708
10.2682	22.7115	2.23113
10.282	22.6565	2.23518
10.2958	22.6018	2.23923
10.3096	22.5471	2.2433
10.3235	22.4927	2.24737
10.3374	22.4384	2.25145
10.3512	22.3843	2.25553
10.3651	22.3304	2.25962
10.3791	22.2766	2.26372
10.393	22.223	2.26783
10.407	22.1696	2.27194
10.4209	22.1163	2.27606
10.4349	22.0632	2.28019
10.4489	22.0103	2.28433
10.4629	21.9575	2.28847
10.477	21.9049	2.29262
10.4911	21.8525	2.29678
10.5051	21.8002	2.30094
10.5192	21.7481	2.30511
10.5333	21.6961	2.30929
10.5475	21.6444	2.31348
10.5616	21.5927	2.31767
10.59	21.49	2.32608
10.5758	21.5413	2.32187
10.6042	21.4388	2.33029
10.6184	21.3879	2.33452
10.6327	21.337	2.33875
10.6469	21.2864	2.34298
10.6612	21.2359	2.34723
10.6755	21.1855	2.35148
10.6898	21.1353	2.35574
10.7041	21.0853	2.36001
10.7185	21.0354	2.36428
10.7329	20.9857	2.36856
10.7472	20.9362	2.37285
10.7616	20.8867	2.37715
10.7761	20.8375	2.38145
10.7905	20.7884	2.38577
10.805	20.7394	2.39008
10.8195	20.6906	2.39441
10.8339	20.642	2.39875
10.8485	20.5935	2.40309
10.863	20.5451	2.40744
10.8775	20.4969	2.41179
10.8921	20.4489	2.41616
10.9067	20.401	2.42053
10.9213	20.3532	2.42491
10.9359	20.3056	2.4293
10.9506	20.2582	2.43369
10.9652	20.2108	2.43809
10.9799	20.1637	2.4425
10.9946	20.1167	2.44692
11.0093	20.0698	2.45134
11.0241	20.0231	2.45578
11.0388	19.9765	2.46022
11.0536	19.93	2.46467
11.0684	19.8837	2.46912
11.0832	19.8376	2.47359
11.098	19.7916	2.47806
11.1129	19.7457	2.48254
11.1278	19.7	2.48702
11.1426	19.6544	2.49152
11.1575	19.609	2.49602
11.1725	19.5636	2.50053
11.1874	19.5185	2.50505
11.2024	19.4735	2.50957
11.2174	19.4286	2.51411
11.2324	19.3838	2.51865
11.2474	19.3392	2.5232
11.2624	19.2947	2.52775
11.2775	19.2504	2.53232
11.2925	19.2062	2.53689
11.3076	19.1621	2.54147
11.3227	19.1182	2.54606
11.3379	19.0744	2.55066
11.353	19.0307	2.55526
11.3682	18.9872	2.55988
11.3834	18.9438	2.5645
11.3986	18.9005	2.56912
11.4138	18.8574	2.57376
11.4291	18.8144	2.5784
11.4443	18.7715	2.58306
11.4596	18.7288	2.58772
11.4749	18.6862	2.59239
11.4902	18.6437	2.59706
11.5056	18.6014	2.60175
11.5209	18.5592	2.60644
11.5363	18.5171	2.61114
11.5517	18.4751	2.61585
11.5671	18.4333	2.62057
11.5826	18.3916	2.62529
11.598	18.35	2.63002
11.6135	18.3086	2.63477
11.629	18.2672	2.63951
11.6445	18.226	2.64427
11.6601	18.185	2.64904
11.6756	18.144	2.65381
11.6912	18.1032	2.65859
11.7068	18.0625	2.66338
11.7224	18.0219	2.66818
11.738	17.9815	2.67299
11.7537	17.9412	2.6778
11.7694	17.9009	2.68263
11.785	17.8609	2.68746
11.8165	17.7811	2.69715
11.8008	17.8209	2.6923
11.8322	17.7414	2.702
11.848	17.7018	2.70687
11.8638	17.6623	2.71174
11.8796	17.6229	2.71662
11.8954	17.5837	2.72151
11.9113	17.5446	2.72641
11.9271	17.5056	2.73132
11.943	17.4667	2.73623
11.9589	17.4279	2.74116
11.9749	17.3893	2.74609
11.9908	17.3507	2.75103
12.0068	17.3123	2.75598
12.0388	17.2358	2.7659
12.0228	17.274	2.76094
12.0548	17.1978	2.77088
12.0709	17.1598	2.77586
12.0869	17.122	2.78085
12.103	17.0842	2.78585
12.1352	17.0091	2.79588
12.1191	17.0466	2.79086
12.1514	16.9718	2.8009
12.1676	16.9345	2.80594
12.1837	16.8973	2.81098
12.2	16.8603	2.81603
12.2162	16.8233	2.82109
12.2324	16.7865	2.82616
12.2487	16.7498	2.83124
12.265	16.7132	2.83632
12.2813	16.6767	2.84142
12.2976	16.6403	2.84652
12.314	16.604	2.85163
12.3303	16.5679	2.85675
12.3467	16.5318	2.86188
12.3631	16.4959	2.86702
12.3796	16.46	2.87217
12.396	16.4243	2.87733
12.4125	16.3887	2.88249
12.429	16.3531	2.88766
12.4455	16.3177	2.89285
12.462	16.2824	2.89804
12.4786	16.2472	2.90324
12.4951	16.2121	2.90845
12.5117	16.1771	2.91366
12.5283	16.1422	2.91889
12.545	16.1075	2.92412
12.5616	16.0728	2.92937
12.5783	16.0382	2.93462
12.595	16.0037	2.93988
12.6117	15.9694	2.94516
12.6452	15.9009	2.95572
12.6285	15.9351	2.95044
12.662	15.8669	2.96102
12.6788	15.8329	2.96633
12.6956	15.799	2.97165
12.7125	15.7653	2.97697
12.7293	15.7316	2.9823
12.7462	15.6981	2.98765
12.7631	15.6646	2.993
12.78	15.6312	2.99836
12.797	15.598	3.00373
12.8139	15.5648	3.00911
12.8309	15.5317	3.0145
12.8479	15.4988	3.0199
12.865	15.4659	3.0253
12.882	15.4331	3.03072
12.8991	15.4005	3.03614
12.9162	15.3679	3.04158
12.9333	15.3354	3.04702
12.9676	15.2707	3.05794
12.9504	15.303	3.05248
12.9847	15.2385	3.06341
13.0019	15.2064	3.06889
13.0191	15.1744	3.07438
13.0364	15.1425	3.07994
13.0536	15.1107	3.08545
13.0709	15.079	3.09097
13.0882	15.0474	3.09649
13.1056	15.0158	3.10203
13.1229	14.9844	3.10758
13.1576	14.9218	3.11869
13.1403	14.9531	3.11313
13.1751	14.8906	3.12427
13.1925	14.8596	3.12985
13.2099	14.8286	3.13544
13.2274	14.7977	3.14104
13.2449	14.7669	3.14666
13.2624	14.7362	3.15228
13.2799	14.7056	3.15791
13.2975	14.6751	3.16355
13.3151	14.6446	3.16919
13.3327	14.6143	3.17485
13.3503	14.584	3.18052
13.3679	14.5539	3.1862
13.3856	14.5238	3.19188
13.4033	14.4938	3.19758
13.421	14.4639	3.20328
13.4565	14.4044	3.21472
13.4387	14.4341	3.209
13.4742	14.3747	3.22046
13.492	14.3452	3.2262
13.5098	14.3157	3.23195
13.5277	14.2863	3.23771
13.5455	14.257	3.24348
13.5634	14.2278	3.24926
13.5813	14.1987	3.25505
13.5992	14.1697	3.26085
13.6171	14.1407	3.26666
13.6351	14.1119	3.27248
13.6531	14.0831	3.27831
13.6711	14.0544	3.28415
13.7071	13.9972	3.29586
13.6891	14.0258	3.29
13.7252	13.9688	3.30172
13.7433	13.9404	3.3076
13.7614	13.9122	3.31349
13.7795	13.884	3.31939
13.7977	13.8558	3.32529
13.8158	13.8278	3.33121
13.834	13.7999	3.33714
13.8523	13.772	3.34308
13.8705	13.7442	3.34902
13.8888	13.7165	3.35498
13.9071	13.6888	3.36095
13.9254	13.6613	3.36692
13.9437	13.6338	3.37291
13.962	13.6064	3.37891
13.9804	13.5791	3.38491
13.9988	13.5519	3.39093
14.0172	13.5247	3.39696
14.0357	13.4977	3.40299
14.0541	13.4707	3.40904
14.0726	13.4438	3.4151
14.0911	13.4169	3.42116
14.1097	13.3902	3.42724
14.1282	13.3635	3.43333
14.1468	13.3369	3.43942
14.1654	13.3103	3.44553
14.184	13.2839	3.45165
14.2026	13.2575	3.45778
14.2213	13.2312	3.46391
14.24	13.205	3.47006
14.2587	13.1788	3.47622
14.2774	13.1528	3.48239
14.2962	13.1268	3.48857
14.315	13.1009	3.49476
14.3338	13.075	3.50095
14.3526	13.0492	3.50716
14.3714	13.0235	3.51338
14.3903	12.9979	3.51961
14.4092	12.9724	3.52585
14.4281	12.9469	3.5321
14.447	12.9215	3.53837
14.466	12.8961	3.54464
14.4849	12.8709	3.55092
14.5039	12.8457	3.55721
14.523	12.8206	3.56351
14.542	12.7955	3.56983
14.5611	12.7706	3.57615
14.5802	12.7457	3.58248
14.5993	12.7209	3.58883
14.6184	12.6961	3.59518
14.6376	12.6714	3.60155
14.6568	12.6468	3.60792
14.676	12.6223	3.61431
14.6952	12.5978	3.62071
14.7145	12.5734	3.62711
14.7337	12.549	3.63353
14.753	12.5248	3.63996
14.7724	12.5006	3.6464
14.7917	12.4765	3.65285
14.8111	12.4524	3.65931
14.8304	12.4284	3.66578
14.8499	12.4045	3.67226
14.8693	12.3807	3.67875
14.8888	12.3569	3.68526
14.9082	12.3332	3.69177
14.9277	12.3095	3.69829
14.9473	12.2859	3.70483
14.9668	12.2624	3.71137
14.9864	12.239	3.71793
15.006	12.2156	3.7245
15.0452	12.169	3.73767
15.0256	12.1923	3.73108
15.0649	12.1459	3.74426
15.0846	12.1228	3.75088
15.1043	12.0997	3.7575
15.1241	12.0767	3.76413
15.1438	12.0538	3.77077
15.1636	12.031	3.77743
15.1834	12.0082	3.78409
15.2032	11.9854	3.79077
15.2231	11.9628	3.79745
15.243	11.9402	3.80415
15.2629	11.9177	3.81086
15.2828	11.8952	3.81758
15.3027	11.8728	3.82431
15.3227	11.8505	3.83105
15.3427	11.8282	3.8378
15.3827	11.7838	3.85134
15.3627	11.806	3.84457
15.4028	11.7617	3.85813
15.4229	11.7397	3.86492
15.443	11.7178	3.87173
15.4833	11.674	3.88538
15.4631	11.6959	3.87855
15.5035	11.6522	3.89222
15.5237	11.6305	3.89907
15.5439	11.6089	3.90594
15.5642	11.5873	3.91281
15.5844	11.5657	3.9197
15.6047	11.5443	3.92659
15.6251	11.5229	3.9335
15.6454	11.5015	3.94042
15.6862	11.459	3.9543
15.6658	11.4802	3.94735
15.7066	11.4378	3.96125
15.7271	11.4167	3.96821
15.7475	11.3957	3.97519
15.768	11.3747	3.98218
15.7885	11.3537	3.98918
15.8091	11.3328	3.99619
15.8296	11.312	4.00322
15.8502	11.2913	4.01025
15.8709	11.2706	4.0173
15.8915	11.2499	4.02436
15.9122	11.2293	4.03143
15.9329	11.2088	4.03851
15.9536	11.1883	4.0456
15.9743	11.1679	4.05271
15.9951	11.1476	4.05982
16.0159	11.1273	4.06695
16.0575	11.0868	4.08124
16.0367	11.107	4.07409
16.0784	11.0667	4.08841
16.0993	11.0466	4.09558
16.1202	11.0266	4.10277
16.1411	11.0067	4.10997
16.1621	10.9868	4.11718
16.1831	10.9669	4.1244
16.2251	10.9274	4.13887
16.2041	10.9471	4.13163
16.2673	10.8881	4.1534
16.2462	10.9077	4.14613
16.2884	10.8685	4.16068
16.3095	10.849	4.16797
16.3307	10.8295	4.17527
16.3518	10.8101	4.18259
16.373	10.7907	4.18991
16.3943	10.7714	4.19725
16.4155	10.7522	4.2046
16.4368	10.733	4.21197
16.4581	10.7138	4.21934
16.4794	10.6947	4.22673
16.5008	10.6757	4.23412
16.5222	10.6567	4.24153
16.5436	10.6378	4.24895
16.565	10.6189	4.25639
16.5864	10.6001	4.26383
16.6079	10.5813	4.27129
16.6294	10.5626	4.27876
16.6509	10.5439	4.28624
16.6725	10.5253	4.29373
16.6941	10.5067	4.30124
16.7157	10.4882	4.30876
16.7373	10.4697	4.31629
16.7589	10.4513	4.32383
16.7806	10.433	4.33138
16.8023	10.4147	4.33895
16.824	10.3964	4.34652
16.8458	10.3782	4.35411
16.8675	10.36	4.36172
16.8893	10.3419	4.36933
16.9112	10.3238	4.37696
16.933	10.3058	4.38459
16.9549	10.2879	4.39225
16.9768	10.27	4.39991
16.9987	10.2521	4.40758
17.0207	10.2343	4.41527
17.0426	10.2165	4.42297
17.0646	10.1988	4.43068
17.0867	10.1811	4.43841
17.1087	10.1635	4.44614
17.1308	10.146	4.45389
17.1529	10.1284	4.46165
17.175	10.111	4.46943
17.1971	10.0935	4.47721
17.2193	10.0762	4.48501
17.2415	10.0588	4.49282
17.2637	10.0415	4.50065
17.286	10.0243	4.50848
17.3083	10.0071	4.51633
17.3306	9.98998	4.52419
17.3529	9.97288	4.53206
17.3752	9.95584	4.53995
17.3976	9.93884	4.54785
17.42	9.92188	4.55576
17.4424	9.90498	4.56368
17.4649	9.88812	4.57161
17.4874	9.8713	4.57956
17.5099	9.85453	4.58752
17.5324	9.83781	4.59549
17.555	9.82113	4.60348
17.5775	9.8045	4.61148
17.6001	9.78791	4.61949
17.6228	9.77137	4.62751
17.6454	9.75487	4.63555
17.6681	9.73842	4.6436
17.6908	9.72202	4.65166
17.7135	9.70565	4.65973
17.7363	9.68934	4.66782
17.7591	9.67306	4.67592
17.7819	9.65684	4.68403
17.8047	9.64065	4.69216
17.8276	9.62451	4.7003
17.8505	9.60842	4.70845
17.8734	9.59236	4.71661
17.8963	9.57635	4.72479
17.9193	9.56039	4.73298
17.9423	9.54447	4.74118
17.9653	9.52859	4.7494
17.9883	9.51275	4.75762
18.0114	9.49696	4.76586
18.0345	9.48121	4.77412
18.0576	9.4655	4.78238
18.0808	9.44984	4.79067
18.1039	9.43421	4.79896
18.1271	9.41863	4.80726
18.1503	9.4031	4.81558
18.1736	9.3876	4.82391
18.1969	9.37215	4.83226
18.2202	9.35673	4.84062
18.2435	9.34136	4.84899
18.2668	9.32604	4.85737
18.2902	9.31075	4.86577
18.3136	9.2955	4.87418
18.337	9.2803	4.8826
18.3605	9.26513	4.89104
18.384	9.25001	4.89949
18.4075	9.23493	4.90795
18.431	9.21989	4.91642
18.4546	9.20488	4.92491
18.4782	9.18992	4.93342
18.5018	9.175	4.94193
18.5254	9.16012	4.95046
18.5491	9.14528	4.959
18.5728	9.13048	4.96756
18.5965	9.11572	4.97613
18.6202	9.101	4.98471
18.644	9.08632	4.9933
18.6678	9.07168	5.00191
18.6916	9.05708	5.01053
18.7154	9.04252	5.01916
18.7393	9.02799	5.02782
18.7632	9.01351	5.03648
18.7871	8.99906	5.04515
18.8111	8.98465	5.05384
18.8351	8.97029	5.06254
18.8591	8.95596	5.07126
18.8831	8.94166	5.07999
18.9072	8.92741	5.08873
18.9312	8.9132	5.09748
18.9553	8.89902	5.10625
18.9795	8.88488	5.11504
19.0036	8.87078	5.12383
19.0278	8.85671	5.13264
19.052	8.84269	5.14146
19.0763	8.8287	5.1503
19.1006	8.81475	5.15915
19.1248	8.80083	5.16802
19.1492	8.78696	5.1769
19.1735	8.77312	5.18579
19.1979	8.75931	5.19469
19.2223	8.74555	5.20361
19.2467	8.73182	5.21254
19.2712	8.71813	5.22149
19.3202	8.69085	5.23943
19.2957	8.70447	5.23045
19.3447	8.67727	5.24842
19.3693	8.66372	5.25742
19.3938	8.65021	5.26643
19.4185	8.63673	5.27546
19.4431	8.62329	5.2845
19.4678	8.60989	5.29356
19.4925	8.59652	5.30263
19.5172	8.58319	5.31171
19.5419	8.56989	5.32081
19.5667	8.55663	5.32993
19.5915	8.5434	5.33905
19.6163	8.53021	5.34819
19.6412	8.51705	5.35735
19.6661	8.50393	5.36651
19.691	8.49084	5.3757
19.7159	8.47779	5.38489
19.7409	8.46477	5.3941
19.7659	8.45179	5.40332
19.7909	8.43884	5.41256
19.8159	8.42592	5.42182
19.841	8.41304	5.43108
19.8661	8.4002	5.44036
19.8912	8.38738	5.44966
19.9164	8.37461	5.45897
19.9415	8.36186	5.46829
19.9668	8.34915	5.47762
19.992	8.33647	5.48698
20.0173	8.32383	5.49634
20.0425	8.31122	5.50572
20.0679	8.29864	5.51511
20.0932	8.28609	5.52452
20.1186	8.27358	5.53394
20.1439	8.2611	5.54337
20.1694	8.24866	5.55283
20.1948	8.23625	5.56229
20.2203	8.22387	5.57177
20.2458	8.21152	5.58126
20.2713	8.1992	5.59077
20.2969	8.18692	5.60029
20.3225	8.17467	5.60983
20.3481	8.16245	5.61938
20.3737	8.15027	5.62894
20.3994	8.13811	5.63852
20.4251	8.12599	5.64811
20.4508	8.1139	5.65772
20.4765	8.10184	5.66734
20.5023	8.08982	5.67698
20.5281	8.07782	5.68663
20.554	8.06586	5.6963
20.5798	8.05392	5.70598
20.6057	8.04202	5.71567
20.6316	8.03015	5.72538
20.6575	8.01831	5.7351
20.6835	8.00651	5.74484
20.7095	7.99473	5.75459
20.7355	7.98298	5.76436
20.7616	7.97127	5.77414
20.7876	7.95958	5.78393
20.8137	7.94793	5.79375
20.8399	7.9363	5.80357
20.866	7.92471	5.81341
20.8922	7.91315	5.82327
20.9184	7.90161	5.83313
20.9447	7.89011	5.84302
20.9709	7.87864	5.85292
20.9972	7.8672	5.86283
21.0235	7.85578	5.87276
21.0499	7.8444	5.8827
21.0763	7.83305	5.89266
21.1027	7.82172	5.90263
21.1291	7.81043	5.91261
21.1555	7.79916	5.92262
21.182	7.78793	5.93263
21.2086	7.77672	5.94267
21.2351	7.76554	5.95271
21.2617	7.75439	5.96277
21.2883	7.74327	5.97285
21.3149	7.73218	5.98293
21.3415	7.72112	5.99304
21.3682	7.71009	6.00316
21.3949	7.69908	6.01329
21.4216	7.68811	6.02345
21.4484	7.67716	6.03361
21.4752	7.66624	6.04379
21.502	7.65535	6.05399
21.5289	7.64449	6.0642
21.5557	7.63365	6.07442
21.5826	7.62285	6.08466
21.6095	7.61207	6.09491
21.6365	7.60132	6.10518
21.6635	7.5906	6.11546
21.6905	7.5799	6.12576
21.7175	7.56923	6.13608
21.7446	7.5586	6.14641
21.7717	7.54798	6.15676
21.7988	7.5374	6.16712
21.826	7.52684	6.17749
21.8531	7.51631	6.18788
21.8803	7.50581	6.19829
21.9076	7.49533	6.20871
21.9348	7.48488	6.21914
21.9621	7.47446	6.2296
21.9894	7.46407	6.24006
22.0168	7.4537	6.25054
22.0441	7.44336	6.26104
22.0715	7.43304	6.27155
22.099	7.42276	6.28207
22.1264	7.41249	6.29261
22.1539	7.40226	6.30317
22.1814	7.39205	6.31374
22.2089	7.38187	6.32433
22.2365	7.37171	6.33493
22.2917	7.35148	6.35619
22.2641	7.36158	6.34555
22.3193	7.3414	6.36683
22.347	7.33135	6.3775
22.3747	7.32132	6.38818
22.4025	7.31132	6.39887
22.4302	7.30134	6.40958
22.458	7.29139	6.42031
22.4858	7.28147	6.43105
22.5137	7.27157	6.44181
22.5694	7.25185	6.46337
22.5415	7.2617	6.45258
22.5974	7.24203	6.47417
22.6253	7.23223	6.48499
22.6533	7.22246	6.49582
22.6813	7.21271	6.50667
22.7374	7.19329	6.52842
22.7093	7.20299	6.51754
22.7655	7.18362	6.53932
22.7936	7.17397	6.55023
22.8218	7.16435	6.56116
22.8499	7.15475	6.5721
22.8781	7.14517	6.58306
22.9064	7.13562	6.59403
22.9346	7.1261	6.60502
22.9912	7.10712	6.62704
22.9629	7.1166	6.61602
23.0196	7.09767	6.63808
23.0479	7.08824	6.64913
23.0763	7.07883	6.66019
23.1048	7.06945	6.67127
23.1332	7.0601	6.68237
23.1617	7.05076	6.69349
23.1902	7.04145	6.70462
23.2188	7.03217	6.71577
23.2473	7.02291	6.72693
23.2759	7.01367	6.73811
23.3046	7.00445	6.7493
23.3332	6.99526	6.76051
23.3619	6.9861	6.77174
23.3906	6.97695	6.78298
23.4193	6.96783	6.79423
23.4481	6.95873	6.8055
23.4769	6.94966	6.81678
23.5057	6.9406	6.82809
23.5345	6.93157	6.83941
23.5634	6.92257	6.85075
23.5923	6.91358	6.8621
23.6213	6.90462	6.87347
23.6502	6.89569	6.88485
23.6792	6.88677	6.89625
23.7082	6.87788	6.90766
23.7372	6.86901	6.91909
23.7663	6.86016	6.93053
23.7954	6.85134	6.942
23.8245	6.84253	6.95348
23.8537	6.83375	6.96498
23.8829	6.82499	6.97649
23.9413	6.80754	6.99955
23.9121	6.81626	6.98801
23.9706	6.79885	7.01111
23.9999	6.79018	7.02267
24.0292	6.78153	7.03427
24.0586	6.7729	7.04588
24.1173	6.75572	7.06914
24.0879	6.7643	7.05751
24.1468	6.74715	7.0808
24.1762	6.73861	7.09246
24.2057	6.7301	7.10414
24.2352	6.7216	7.11585
24.2648	6.71312	7.12757
24.2944	6.70467	7.13931
24.324	6.69624	7.15106
24.3536	6.68783	7.16282
24.3832	6.67943	7.1746
24.4129	6.67107	7.1864
24.4426	6.66272	7.19822
24.4724	6.65439	7.21006
24.5022	6.64608	7.2219
24.5319	6.6378	7.23376
24.5618	6.62953	7.24564
24.5916	6.62129	7.25754
24.6215	6.61307	7.26946
24.6514	6.60486	7.28139
24.6814	6.59668	7.29333
24.7113	6.58852	7.30528
24.7413	6.58038	7.31726
24.7713	6.57226	7.32926
24.8014	6.56416	7.34127
24.8315	6.55608	7.3533
24.8616	6.54802	7.36534
24.8917	6.53998	7.37739
24.9219	6.53196	7.38947
24.9521	6.52396	7.40157
24.9823	6.51598	7.41367
25.0125	6.50802	7.42579
25.0427	6.50008	7.43792
25.0731	6.49216	7.45009
25.1034	6.48426	7.46227
25.1338	6.47638	7.47446
25.1641	6.46852	7.48665
25.1945	6.46068	7.49887
25.225	6.45286	7.51112
25.2555	6.44506	7.52338
25.286	6.43728	7.53565
25.3165	6.42951	7.54792
25.347	6.42177	7.56023
25.3776	6.41405	7.57256
25.4082	6.40634	7.5849
25.4388	6.39866	7.59724
25.4695	6.39099	7.60961
25.5002	6.38334	7.62201
25.5309	6.37571	7.63441
25.5617	6.3681	7.64682
25.5924	6.36051	7.65925
25.6232	6.35294	7.67172
25.6541	6.34539	7.68419
25.6849	6.33786	7.69666
25.7158	6.33034	7.70916
25.7467	6.32284	7.72169
25.7777	6.31537	7.73423
25.8086	6.30791	7.74677
25.8396	6.30047	7.75933
25.8707	6.29304	7.77193
25.9017	6.28564	7.78453
25.9328	6.27826	7.79714
25.9639	6.27089	7.80977
25.995	6.26354	7.82243
26.0262	6.25621	7.8351
26.0573	6.2489	7.84777
26.0886	6.2416	7.86047
26.1198	6.23433	7.8732
26.1511	6.22707	7.88593
26.1824	6.21983	7.89866
26.2137	6.21261	7.91145
26.2451	6.2054	7.92423
26.2765	6.19821	7.93702
26.3079	6.19105	7.94984
26.3393	6.18389	7.96268
26.3708	6.17676	7.97553
26.4022	6.16965	7.98838
26.4338	6.16255	8.00128
26.4654	6.15547	8.01418
26.4969	6.1484	8.02709
26.5285	6.14136	8.04002
26.5602	6.13433	8.05298
26.5918	6.12732	8.06594
26.6235	6.12032	8.07891
26.6552	6.11335	8.09193
26.687	6.10639	8.10494
26.7187	6.09945	8.11796
26.7505	6.09252	8.13103
26.7823	6.08561	8.1441
26.8142	6.07872	8.15716
26.8461	6.07185	8.17027
26.878	6.06499	8.1834
26.9099	6.05815	8.19652
26.9419	6.05133	8.20967
26.9739	6.04452	8.22285
27.0059	6.03773	8.23602
27.0379	6.03096	8.24922
27.07	6.0242	8.26245
27.1021	6.01746	8.27568
27.1342	6.01074	8.28892
27.1664	6.00403	8.3022
27.1985	5.99734	8.31548
27.2307	5.99067	8.32877
27.263	5.98401	8.3421
27.2952	5.97737	8.35543
27.3275	5.97075	8.36877
27.3599	5.96414	8.38216
27.3922	5.95754	8.39554
27.4245	5.95097	8.40893
27.457	5.94441	8.42237
27.4894	5.93786	8.43579
27.5218	5.93134	8.44924
27.5543	5.92482	8.46272
27.5868	5.91833	8.47619
27.6193	5.91185	8.4897
27.6519	5.90538	8.50323
27.6845	5.89894	8.51675
27.7171	5.8925	8.53032
27.7498	5.88609	8.54389
27.7824	5.87968	8.55745
27.8151	5.8733	8.57108
27.8478	5.86693	8.5847
27.8805	5.86057	8.59832
27.9134	5.85424	8.61199
27.9461	5.84791	8.62565
27.979	5.8416	8.63934
28.0119	5.83531	8.65306
28.0447	5.82903	8.66676
28.0776	5.82277	8.68051
28.1106	5.81653	8.69427
28.1435	5.81029	8.70802
28.1766	5.80408	8.72184
28.2095	5.79788	8.73563
28.2757	5.78552	8.7633
28.2426	5.79169	8.74945
28.3087	5.77936	8.77714
28.3419	5.77322	8.79103
28.375	5.7671	8.80492
28.4082	5.76099	8.81881
28.4414	5.75489	8.83276
28.4746	5.74881	8.84668
28.5079	5.74274	8.86065
28.5412	5.73669	8.87463
28.5745	5.73065	8.8886
28.6079	5.72463	8.90263
28.6412	5.71862	8.91664
28.6746	5.71263	8.93069
28.708	5.70665	8.94475
28.7414	5.70069	8.95881
28.775	5.69474	8.97293
28.8084	5.6888	8.98702
28.842	5.68288	9.00116
28.8755	5.67697	9.0153
28.9091	5.67108	9.02945
28.9763	5.65934	9.05781
28.9427	5.6652	9.04365
29.01	5.65349	9.07205
29.0436	5.64766	9.08627
29.0773	5.64184	9.10051
29.1111	5.63603	9.11478
29.1448	5.63024	9.12903
29.1787	5.62446	9.14336
29.2124	5.61869	9.15765
29.2463	5.61294	9.172
29.2802	5.6072	9.18634
29.314	5.60148	9.20069
29.348	5.59577	9.21509
29.3818	5.59008	9.22945
29.4159	5.58439	9.2439
29.4498	5.57873	9.25831
29.4839	5.57307	9.27278
29.5179	5.56743	9.28723
29.552	5.5618	9.30171
29.5861	5.55619	9.31622
29.6202	5.55059	9.33071
29.6544	5.545	9.34527
29.6885	5.53943	9.35979
29.7228	5.53387	9.37439
29.757	5.52832	9.38895
29.7912	5.52279	9.40356
29.8255	5.51727	9.41817
29.8598	5.51177	9.4328
29.8942	5.50627	9.44746
29.9285	5.50079	9.4621
29.9629	5.49533	9.47682
29.9972	5.48987	9.49147
30.0318	5.48443	9.50624
30.0661	5.47901	9.52094
30.1007	5.47359	9.53572
30.1352	5.46819	9.55046
30.1697	5.4628	9.56526
30.2043	5.45743	9.58006
30.2389	5.45207	9.59488
30.2735	5.44672	9.60972
30.3081	5.44138	9.62455
30.3428	5.43606	9.63944
30.3774	5.43075	9.6543
30.4122	5.42545	9.66923
30.4468	5.42016	9.6841
30.4817	5.41489	9.69909
30.5164	5.40963	9.71399
30.5513	5.40438	9.72901
30.586	5.39915	9.74396
30.621	5.39392	9.759
30.6558	5.38871	9.77398
30.6908	5.38352	9.78905
30.7257	5.37833	9.80408
30.7956	5.368	9.83424
30.7607	5.37316	9.81917
30.8307	5.36285	9.84936
30.8657	5.35772	9.86447
30.9008	5.35259	9.87961
30.9358	5.34748	9.89476
30.971	5.34238	9.90993
31.0061	5.3373	9.92512
31.0412	5.33222	9.94032
31.0764	5.32716	9.95554
31.1116	5.32211	9.97078
31.1469	5.31707	9.98603
31.1821	5.31205	10.0013
31.2174	5.30703	10.0166
31.2527	5.30203	10.0319
31.2881	5.29704	10.0472
31.3234	5.29206	10.0625
31.3588	5.2871	10.0779
31.3942	5.28214	10.0933
31.4296	5.2772	10.1087
31.4651	5.27227	10.1241
31.5005	5.26735	10.1395
31.5361	5.26244	10.1549
31.5716	5.25755	10.1704
31.6071	5.25266	10.1858
31.6427	5.24779	10.2013
31.6783	5.24293	10.2168
31.7139	5.23808	10.2323
31.7496	5.23324	10.2479
31.7852	5.22842	10.2634
31.821	5.2236	10.279
31.8566	5.2188	10.2946
31.8924	5.21401	10.3102
31.9281	5.20923	10.3258
31.964	5.20446	10.3415
31.9997	5.1997	10.3571
32.0356	5.19495	10.3728
32.0714	5.19022	10.3884
32.1074	5.18549	10.4042
32.1432	5.18078	10.4198
32.1792	5.17608	10.4356
32.2151	5.17139	10.4513
32.2511	5.16671	10.4671
32.2871	5.16204	10.4829
32.3231	5.15739	10.4987
32.3592	5.15274	10.5145
32.3952	5.1481	10.5303
32.4314	5.14348	10.5462
32.4674	5.13887	10.562
32.5036	5.13427	10.578
32.5396	5.12968	10.5938
32.576	5.12509	10.6098
32.6121	5.12053	10.6256
32.6484	5.11597	10.6416
32.6846	5.11142	10.6576
